FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SPCIES_NM_1,SPCIES_NM_2,SPCIES_NM_3,HOUSE_QLFMT_CONT,HOUSE_TYPE,PLANT_AR_SQM,SHPMN_QTY
GBE_STRBRY_001000hy,2018-09-12 18:00,고령,25.1,62,1.5,23.9,80,441,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-12 19:00,고령,23.9,66,2,23.2,90,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-12 20:00,고령,22.4,75,1.2,23.1,90,466,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-12 21:00,고령,22,72,1.5,22.9,90,472,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-12 22:00,고령,20.7,79,0.6,22.3,90,469,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-12 23:00,고령,20.3,80,0.7,22.3,91,475,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 0:00,고령,19.3,87,0.8,22,90,480,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 1:00,고령,19,96,0.1,22,91,484,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 2:00,고령,18.5,100,0.6,21.8,91,488,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 3:00,고령,18.4,100,0.3,21.6,91,492,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 4:00,고령,18.1,100,0.4,21.5,91,489,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 5:00,고령,18.2,100,0.7,21.5,92,487,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 6:00,고령,18.3,100,0.4,21.5,92,479,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 7:00,고령,18.6,100,0,21.5,92,480,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 8:00,고령,19.3,94,0.3,21.1,83,462,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 9:00,고령,19.9,88,0.3,22,81,454,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 10:00,고령,22.3,74,1.9,23.1,76,451,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 11:00,고령,22.4,73,1.6,23.2,82,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 12:00,고령,22.9,74,1.3,23.9,75,443,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 13:00,고령,22.7,73,1.1,25.7,71,435,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 14:00,고령,22.7,74,1,25.5,77,425,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 15:00,고령,21.8,83,2,25.6,80,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 16:00,고령,21.6,94,0.2,25.2,81,425,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 17:00,고령,21.8,98,0.3,25.7,81,423,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 18:00,고령,21.8,98,0.3,24.6,81,425,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 19:00,고령,21.2,100,0.7,22.9,85,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 20:00,고령,21.5,99,1.3,22.5,88,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 21:00,고령,21.1,96,0.4,21.7,89,461,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 22:00,고령,20.2,100,0.1,21.2,89,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-13 23:00,고령,20.1,100,0,21.2,91,453,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 0:00,고령,20.2,100,0.3,21.2,90,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 1:00,고령,19.9,100,0.5,21.1,90,456,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 2:00,고령,19.9,100,0.3,21.2,91,455,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 3:00,고령,19.9,100,0.3,21.1,92,457,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 4:00,고령,19.9,100,0.6,20.8,94,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 5:00,고령,19.7,100,0.7,20.8,94,453,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 6:00,고령,19.8,100,0.1,20.8,94,446,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 7:00,고령,20,100,0.3,21.2,93,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 8:00,고령,20.6,100,0.5,21.8,91,441,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 9:00,고령,21,100,1,22.4,90,439,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 10:00,고령,21.5,100,1.3,23.9,87,434,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 11:00,고령,22.1,99,1.4,24.1,87,430,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 12:00,고령,22.1,100,2.5,24.6,82,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 13:00,고령,22.4,100,2.9,26,92,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 14:00,고령,22.5,100,1.1,26.4,90,443,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 15:00,고령,22.6,100,1,25.5,89,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 16:00,고령,22.5,100,0.8,24.2,86,446,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 17:00,고령,22.1,100,1.7,23.7,92,431,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 18:00,고령,21.9,100,1.4,23.9,91,445,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 19:00,고령,21.8,100,1.1,23.7,92,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 20:00,고령,21.5,100,0.2,23.5,92,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 21:00,고령,21.4,100,0.1,23.4,93,447,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 22:00,고령,21.5,100,0.2,23.4,92,458,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-14 23:00,고령,21.3,100,0,23.5,92,458,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 0:00,고령,20.9,100,0.4,23,93,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 1:00,고령,21,100,0,23.1,92,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 2:00,고령,20.8,100,0.6,23.2,92,459,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 3:00,고령,20.6,100,0.5,23.2,92,464,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 4:00,고령,20.7,100,0.1,23.2,92,464,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 5:00,고령,20.7,100,0.5,23,93,461,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 6:00,고령,20.6,100,0.4,23.1,92,467,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 7:00,고령,20.5,100,0.3,23.1,92,466,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 8:00,고령,20.9,100,0.5,23.3,93,467,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 9:00,고령,21.2,100,1.6,23.7,93,459,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 10:00,고령,21.4,100,1.6,24.1,92,449,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 11:00,고령,21.9,99,2,24.7,92,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 12:00,고령,22.1,95,1.3,26,88,441,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 13:00,고령,23.1,84,0.6,26.8,85,443,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 14:00,고령,24.6,76,0.9,27.1,92,435,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 15:00,고령,24.1,80,0.6,26.8,89,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 16:00,고령,23.6,86,0.3,25.5,83,435,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 17:00,고령,23.3,88,0.2,25,87,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 18:00,고령,22.1,100,1,24.1,89,436,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 19:00,고령,22.1,100,0.4,23.5,91,446,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 20:00,고령,22,100,0,23.1,93,463,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 21:00,고령,22,100,0,23.1,93,474,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 22:00,고령,22,100,0,23.1,94,491,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-15 23:00,고령,21.9,100,0.3,23.2,93,496,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 0:00,고령,21.8,100,0.5,23.1,93,497,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 1:00,고령,21.8,100,0.8,23.1,94,499,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 2:00,고령,21.4,100,0.8,23,94,495,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 3:00,고령,21.5,100,0.1,22.8,95,485,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 4:00,고령,21,100,0.8,22.7,94,498,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 5:00,고령,21.2,100,0.4,22.5,95,498,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 6:00,고령,20.9,100,0.3,22.6,95,517,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 7:00,고령,21.1,100,0.3,22.9,94,508,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 8:00,고령,21.6,100,0.8,25.2,90,481,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 9:00,고령,23.8,83,1.2,28.5,100,476,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 10:00,고령,25.9,73,0.9,30.9,80,466,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 11:00,고령,27.2,65,0.5,32.9,88,461,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 12:00,고령,28.3,57,1.1,31.8,80,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 13:00,고령,28.2,56,1.7,29.7,79,450,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 14:00,고령,26.9,64,2.7,28.1,74,437,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 15:00,고령,26.9,62,1.4,28.4,72,419,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 16:00,고령,25.9,78,0.3,27.2,80,427,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 17:00,고령,25,83,0.4,25.8,80,437,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 18:00,고령,24.2,81,1,25.3,88,449,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 19:00,고령,22.4,89,1.7,24.5,89,474,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 20:00,고령,21.8,95,0.9,24.2,90,502,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 21:00,고령,20.8,100,1.1,23.8,91,527,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 22:00,고령,20.9,100,0.4,23.5,90,551,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-16 23:00,고령,20.8,100,0.4,23.4,91,570,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 0:00,고령,20.8,100,0.4,23.5,91,585,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 1:00,고령,20.5,100,0.2,23.3,92,596,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 2:00,고령,20.6,100,0.5,23,91,608,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 3:00,고령,20.3,100,0.1,22.7,91,615,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 4:00,고령,19.9,100,0.1,22,90,628,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 5:00,고령,20.2,100,0.3,21.6,92,634,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 6:00,고령,20.1,100,0.7,21.6,91,640,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 7:00,고령,20.1,100,0.7,21.7,93,643,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 8:00,고령,20.7,100,0.7,23.1,93,625,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 9:00,고령,22,90,1,24.1,87,527,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 10:00,고령,22.4,78,0.2,24.1,84,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 11:00,고령,24.2,76,1.1,26,85,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 12:00,고령,25.5,62,1,31.4,61,446,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 13:00,고령,27,53,1,29.2,61,438,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 14:00,고령,28.2,49,1,31.6,55,432,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 15:00,고령,28.6,46,1.3,29.9,59,429,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 16:00,고령,28.8,47,1.3,29.7,59,427,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 17:00,고령,27.8,57,1,27.7,62,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 18:00,고령,25.5,71,1.4,25.5,79,428,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 19:00,고령,23.9,80,0.5,23.4,85,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 20:00,고령,22.7,90,0.9,22.3,89,460,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 21:00,고령,22.1,97,0.5,21.8,88,467,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 22:00,고령,21.3,100,0.6,21.2,88,472,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-17 23:00,고령,20.5,100,0.4,20.2,90,471,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 0:00,고령,19.8,100,0,20,88,478,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 0:00,고령,19.8,100,0,20,88,478,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 0:00,고령,19.8,100,0,20,88,478,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 0:00,고령,19.8,100,0,20,88,478,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 1:00,고령,19.4,100,0.2,19.1,92,479,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 1:00,고령,19.4,100,0.2,19.1,92,479,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 1:00,고령,19.4,100,0.2,19.1,92,479,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 1:00,고령,19.4,100,0.2,19.1,92,479,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 2:00,고령,18.9,100,0.2,19,92,484,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 2:00,고령,18.9,100,0.2,19,92,484,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 2:00,고령,18.9,100,0.2,19,92,484,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 2:00,고령,18.9,100,0.2,19,92,484,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 3:00,고령,18.4,100,0.6,18.9,90,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 3:00,고령,18.4,100,0.6,18.9,90,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 3:00,고령,18.4,100,0.6,18.9,90,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 3:00,고령,18.4,100,0.6,18.9,90,482,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 4:00,고령,18.4,100,0.8,18.5,90,490,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 4:00,고령,18.4,100,0.8,18.5,90,490,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 4:00,고령,18.4,100,0.8,18.5,90,490,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 4:00,고령,18.4,100,0.8,18.5,90,490,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 5:00,고령,17.9,100,0.6,18.5,88,491,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 5:00,고령,17.9,100,0.6,18.5,88,491,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 5:00,고령,17.9,100,0.6,18.5,88,491,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 5:00,고령,17.9,100,0.6,18.5,88,491,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 6:00,고령,17.4,100,0.4,18.1,90,493,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 6:00,고령,17.4,100,0.4,18.1,90,493,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 6:00,고령,17.4,100,0.4,18.1,90,493,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 6:00,고령,17.4,100,0.4,18.1,90,493,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 7:00,고령,17.5,100,0.4,18.6,91,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 7:00,고령,17.5,100,0.4,18.6,91,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 7:00,고령,17.5,100,0.4,18.6,91,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 7:00,고령,17.5,100,0.4,18.6,91,503,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 8:00,고령,18.1,100,0.6,21.7,83,483,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 8:00,고령,18.1,100,0.6,21.7,83,483,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 8:00,고령,18.1,100,0.6,21.7,83,483,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 8:00,고령,18.1,100,0.6,21.7,83,483,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 9:00,고령,20.8,82,1.1,25.6,73,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 9:00,고령,20.8,82,1.1,25.6,73,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 9:00,고령,20.8,82,1.1,25.6,73,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 9:00,고령,20.8,82,1.1,25.6,73,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 10:00,고령,23.5,68,0.6,29.3,64,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 10:00,고령,23.5,68,0.6,29.3,64,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 10:00,고령,23.5,68,0.6,29.3,64,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 10:00,고령,23.5,68,0.6,29.3,64,452,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 11:00,고령,25.9,54,0.8,29.2,55,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 11:00,고령,25.9,54,0.8,29.2,55,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 11:00,고령,25.9,54,0.8,29.2,55,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 11:00,고령,25.9,54,0.8,29.2,55,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 12:00,고령,27,49,1,29.3,52,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 12:00,고령,27,49,1,29.3,52,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 12:00,고령,27,49,1,29.3,52,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 12:00,고령,27,49,1,29.3,52,433,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 13:00,고령,27.7,43,1.4,31.4,48,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 13:00,고령,27.7,43,1.4,31.4,48,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 13:00,고령,27.7,43,1.4,31.4,48,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 13:00,고령,27.7,43,1.4,31.4,48,426,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 14:00,고령,28.9,38,1,31.3,41,421,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 14:00,고령,28.9,38,1,31.3,41,421,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 14:00,고령,28.9,38,1,31.3,41,421,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 14:00,고령,28.9,38,1,31.3,41,421,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 15:00,고령,29.2,39,1.3,31.3,46,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 15:00,고령,29.2,39,1.3,31.3,46,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 15:00,고령,29.2,39,1.3,31.3,46,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 15:00,고령,29.2,39,1.3,31.3,46,420,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 16:00,고령,29.7,37,1.1,29.7,49,418,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 16:00,고령,29.7,37,1.1,29.7,49,418,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 16:00,고령,29.7,37,1.1,29.7,49,418,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 16:00,고령,29.7,37,1.1,29.7,49,418,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 17:00,고령,29.7,35,0.9,29.8,59,419,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 17:00,고령,29.7,35,0.9,29.8,59,419,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 17:00,고령,29.7,35,0.9,29.8,59,419,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 17:00,고령,29.7,35,0.9,29.8,59,419,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 18:00,고령,26.1,57,0.7,24.9,73,423,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 18:00,고령,26.1,57,0.7,24.9,73,423,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 18:00,고령,26.1,57,0.7,24.9,73,423,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 18:00,고령,26.1,57,0.7,24.9,73,423,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 19:00,고령,23.4,69,0.5,22.1,79,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 19:00,고령,23.4,69,0.5,22.1,79,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 19:00,고령,23.4,69,0.5,22.1,79,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 19:00,고령,23.4,69,0.5,22.1,79,440,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 20:00,고령,21.3,78,1.1,20.9,81,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 20:00,고령,21.3,78,1.1,20.9,81,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 20:00,고령,21.3,78,1.1,20.9,81,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 20:00,고령,21.3,78,1.1,20.9,81,444,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 21:00,고령,20.2,93,0.7,19.8,84,457,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 21:00,고령,20.2,93,0.7,19.8,84,457,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 21:00,고령,20.2,93,0.7,19.8,84,457,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 21:00,고령,20.2,93,0.7,19.8,84,457,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 22:00,고령,19.5,93,0.6,19.5,84,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 22:00,고령,19.5,93,0.6,19.5,84,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 22:00,고령,19.5,93,0.6,19.5,84,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 22:00,고령,19.5,93,0.6,19.5,84,465,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 23:00,고령,18.8,100,0.4,19.2,85,475,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 23:00,고령,18.8,100,0.4,19.2,85,475,설향,,,비닐,단동,1200,
GBE_STRBRY_001000hy,2018-09-18 23:00,고령,18.8,100,0.4,19.2,85,475,설향,,,비닐,단동,1200,
